<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.10.21	15:05:00	121515	121775	121485	121715	69512	261061	5
2022.10.21	15:10:00	121715	121730	121525	121545	34838	127234	5
2022.10.21	15:15:00	121550	121615	121455	121465	41886	153955	5
2022.10.21	15:20:00	121460	121500	121370	121490	38586	140449	5
2022.10.21	15:25:00	121490	121565	121430	121550	31147	106290	5
2022.10.21	15:30:00	121545	121620	121460	121475	35896	123072	5
2022.10.21	15:35:00	121470	121520	121400	121455	33465	113289	5
2022.10.21	15:40:00	121455	121500	121430	121460	17978	60052	5
2022.10.21	15:45:00	121460	121505	121415	121470	22433	79292	5
2022.10.21	15:50:00	121475	121575	121465	121545	26004	94743	5
2022.10.21	15:55:00	121540	121715	121535	121640	38793	144156	5
2022.10.21	16:00:00	121645	121705	121590	121690	32173	120128	5
2022.10.21	16:05:00	121685	121960	121655	121920	47732	189329	5
2022.10.21	16:10:00	121915	122215	121880	122100	61939	241794	5
2022.10.21	16:15:00	122100	122345	122095	122305	59867	246636	5
2022.10.21	16:20:00	122310	122825	122270	122820	66759	270103	5
2022.10.21	16:25:00	122820	122825	122410	122420	54813	233973	5
2022.10.21	16:30:00	122420	122465	122290	122360	37610	146072	5
2022.10.21	16:35:00	122360	122440	122150	122170	35654	135735	5
2022.10.21	16:40:00	122165	122265	122055	122070	41725	152334	5
2022.10.21	16:45:00	122065	122245	122025	122070	45311	158409	5
2022.10.21	16:50:00	122070	122130	121980	122035	35577	127796	5
2022.10.21	16:55:00	122030	122200	122020	122150	30149	97462	5
2022.10.21	17:00:00	122150	122180	122085	122120	16897	55225	5
2022.10.21	17:05:00	122120	122320	122105	122215	31352	123110	5
2022.10.21	17:10:00	122215	122400	122130	122385	26046	95921	5
2022.10.21	17:15:00	122390	122525	122310	122490	24150	83088	5
2022.10.21	17:20:00	122490	122585	122390	122400	23856	84014	5
2022.10.21	17:25:00	122405	122410	122205	122320	24459	82078	5
2022.10.21	17:30:00	122320	122400	122225	122240	19648	68501	5
2022.10.21	17:35:00	122235	122340	122225	122285	15159	55611	5
2022.10.21	17:40:00	122290	122390	122255	122365	15768	62138	5
2022.10.21	17:45:00	122365	122535	122325	122455	19968	72469	5
2022.10.21	17:50:00	122465	122555	122345	122370	10207	49317	5
2022.10.24	09:00:00	121825	121835	121190	121270	103261	228379	5
2022.10.24	09:05:00	121265	121445	121155	121175	59995	153075	5
2022.10.24	09:10:00	121175	121225	120915	120945	66557	187044	5
2022.10.24	09:15:00	120950	121015	120525	120585	89205	260780	5
2022.10.24	09:20:00	120585	120610	120335	120485	65719	189020	5
2022.10.24	09:25:00	120485	120555	120310	120320	52873	134850	5
2022.10.24	09:30:00	120320	120460	120275	120385	60447	169004	5
2022.10.24	09:35:00	120385	120545	120375	120540	48094	138019	5
2022.10.24	09:40:00	120540	120595	120455	120560	52927	144295	5
2022.10.24	09:45:00	120560	120570	120375	120420	43263	112640	5
2022.10.24	09:50:00	120420	120535	120385	120410	43910	122856	5
2022.10.24	09:55:00	120415	120470	120330	120375	45101	124237	5
2022.10.24	10:00:00	120370	120500	120200	120485	100547	286650	5
2022.10.24	10:05:00	120480	120550	120310	120425	66743	178605	5
2022.10.24	10:10:00	120425	120560	120385	120430	59903	158595	5
2022.10.24	10:15:00	120435	120540	120290	120430	66180	171527	5
2022.10.24	10:20:00	120425	120450	120225	120245	57508	156759	5
2022.10.24	10:25:00	120250	120275	120080	120120	82938	232850	5
2022.10.24	10:30:00	120125	120265	120000	120085	114224	313188	5
2022.10.24	10:35:00	120090	120310	120040	120160	96890	266478	5
2022.10.24	10:40:00	120155	120205	119555	119570	144897	463647	5
2022.10.24	10:45:00	119570	119900	119275	119325	154761	476159	5
2022.10.24	10:50:00	119325	119605	119215	119595	108660	339375	5
2022.10.24	10:55:00	119595	119685	119465	119540	73994	222331	5
2022.10.24	11:00:00	119540	119565	119160	119165	102265	320393	5
2022.10.24	11:05:00	119160	119365	119120	119295	87568	275842	5
2022.10.24	11:10:00	119300	119495	119240	119435	59720	182313	5
2022.10.24	11:15:00	119440	119450	119190	119215	66895	201180	5
2022.10.24	11:20:00	119215	119225	118870	118945	98844	338597	5
2022.10.24	11:25:00	118945	119180	118925	119140	62027	216336	5
2022.10.24	11:30:00	119140	119340	119060	119195	72168	248851	5
2022.10.24	11:35:00	119195	119360	119100	119100	70831	248475	5
2022.10.24	11:40:00	119100	119265	118900	119125	82670	275227	5
2022.10.24	11:45:00	119125	119245	119015	119170	53054	175892	5
2022.10.24	11:50:00	119165	119425	119150	119350	70518	256995	5
2022.10.24	11:55:00	119350	119435	119200	119365	51934	173247	5
2022.10.24	12:00:00	119365	119460	119245	119300	54367	174818	5
2022.10.24	12:05:00	119300	119360	119150	119215	59384	208768	5
2022.10.24	12:10:00	119210	119285	119120	119205	46100	165789	5
2022.10.24	12:15:00	119205	119295	119015	119245	69539	248845	5
2022.10.24	12:20:00	119245	119375	119230	119315	45010	147493	5
2022.10.24	12:25:00	119315	119365	119160	119185	44559	154776	5
2022.10.24	12:30:00	119185	119250	119070	119095	43990	147597	5
2022.10.24	12:35:00	119095	119230	119050	119160	43947	147288	5
2022.10.24	12:40:00	119160	119170	118955	118955	39768	133786	5
2022.10.24	12:45:00	118955	118995	118700	118890	74872	278595	5
2022.10.24	12:50:00	118890	118945	118765	118855	53092	183053	5
2022.10.24	12:55:00	118850	118905	118740	118855	37675	124726	5
2022.10.24	13:00:00	118855	118950	118790	118835	41951	141992	5
2022.10.24	13:05:00	118835	118935	118750	118845	41414	141839	5
2022.10.24	13:10:00	118840	118920	118815	118820	23537	73977	5
2022.10.24	13:15:00	118820	118900	118680	118820	46549	168426	5
2022.10.24	13:20:00	118815	118840	118735	118800	25869	84723	5
2022.10.24	13:25:00	118795	118840	118730	118755	24715	80309	5
2022.10.24	13:30:00	118750	118800	118650	118685	38028	134592	5
2022.10.24	13:35:00	118690	118690	118440	118445	66779	257217	5
2022.10.24	13:40:00	118445	118535	118310	118495	58998	233156	5
2022.10.24	13:45:00	118495	118600	118445	118480	32301	117743	5
2022.10.24	13:50:00	118470	118610	118380	118595	38617	144888	5
2022.10.24	13:55:00	118590	118610	118345	118390	41710	159346	5
2022.10.24	14:00:00	118390	118430	118060	118080	73667	297976	5
2022.10.24	14:05:00	118080	118145	117930	118000	57066	231029	5
2022.10.24	14:10:00	117995	118015	117830	117885	47780	199426	5
2022.10.24	14:15:00	117880	117900	117700	117795	54266	217306	5
2022.10.24	14:20:00	117795	117830	117665	117735	39567	155197	5
2022.10.24	14:25:00	117735	117910	117700	117800	53726	211781	5
2022.10.24	14:30:00	117800	117970	117785	117955	37526	144347	5
2022.10.24	14:35:00	117950	118055	117850	117860	48658	180900	5
2022.10.24	14:40:00	117860	118030	117775	117985	58965	232375	5
2022.10.24	14:45:00	117980	118020	117890	117965	29261	108146	5
2022.10.24	14:50:00	117965	118080	117880	117990	37418	139640	5
2022.10.24	14:55:00	117990	118145	117955	118000	42724	167102	5
2022.10.24	15:00:00	118000	118210	118000	118085	46183	182463	5
2022.10.24	15:05:00	118090	118100	117930	117985	35217	130011	5
2022.10.24	15:10:00	117985	118060	117900	118050	38302	139389	5
2022.10.24	15:15:00	118050	118175	118025	118090	36917	148699	5
2022.10.24	15:20:00	118090	118140	118010	118135	29693	113514	5
2022.10.24	15:25:00	118130	118240	118070	118075	41858	164162	5
2022.10.24	15:30:00	118075	118110	117965	118100	38578	137906	5
2022.10.24	15:35:00	118095	118130	117970	118055	30625	113365	5
2022.10.24	15:40:00	118055	118145	117990	118085	33322	130608	5
2022.10.24	15:45:00	118080	118095	117860	118045	50346	180802	5
2022.10.24	15:50:00	118040	118045	117750	117770	49955	191181	5
2022.10.24	15:55:00	117775	117820	117680	117740	44626	171947	5
2022.10.24	16:00:00	117740	117850	117705	117800	37468	140843	5
2022.10.24	16:05:00	117795	117940	117730	117895	37489	135366	5
2022.10.24	16:10:00	117890	117930	117820	117855	30306	111308	5
2022.10.24	16:15:00	117855	117980	117795	117935	36715	131560	5
2022.10.24	16:20:00	117935	117985	117835	117870	30184	103231	5
2022.10.24	16:25:00	117865	118000	117845	117980	28147	100628	5
2022.10.24	16:30:00	117975	118100	117970	118035	32332	109687	5
2022.10.24	16:35:00	118040	118245	118000	118210	48098	180918	5
2022.10.24	16:40:00	118210	118280	117910	117925	54177	203433	5
2022.10.24	16:45:00	117920	118095	117920	118025	32696	114741	5
2022.10.24	16:50:00	118025	118080	117860	117865	32421	113741	5
2022.10.24	16:55:00	117865	117955	117830	117935	32022	104482	5
2022.10.24	17:00:00	117940	117980	117855	117885	23215	75744	5
2022.10.24	17:05:00	117885	117945	117855	117895	15905	55026	5
2022.10.24	17:10:00	117900	117975	117870	117945	13600	43845	5
2022.10.24	17:15:00	117945	118085	117935	118060	18617	66961	5
2022.10.24	17:20:00	118055	118140	117985	118020	24064	90247	5
2022.10.24	17:25:00	118020	118025	117875	117925	23726	86163	5
2022.10.24	17:30:00	117930	118080	117920	118035	23163	72802	5
2022.10.24	17:35:00	118030	118040	117935	117985	19353	65808	5
2022.10.24	17:40:00	117985	118035	117880	117890	22019	70350	5
2022.10.24	17:45:00	117890	117920	117765	117905	21404	74779	5
2022.10.24	17:50:00	117910	118015	117895	117975	8165	31526	5
2022.10.24	17:55:00	117975	118050	117975	118050	1186	9977	5
2022.10.25	09:00:00	118020	118675	117680	118455	132454	305909	5
2022.10.25	09:05:00	118455	118475	118165	118245	58050	156090	5
2022.10.25	09:10:00	118240	118295	118140	118155	36169	100984	5
2022.10.25	09:15:00	118155	118180	118070	118080	40999	111770	5
2022.10.25	09:20:00	118075	118150	117970	117985	42342	118048	5
2022.10.25	09:25:00	117985	118105	117930	118090	46289	140166	5
2022.10.25	09:30:00	118090	118095	117815	117860	71343	205054	5
2022.10.25	09:35:00	117855	118015	117715	117720	60059	175220	5
2022.10.25	09:40:00	117720	117810	117320	117390	109805	342192	5
2022.10.25	09:45:00	117390	117580	117340	117370	69373	205398	5
2022.10.25	09:50:00	117370	117650	117345	117540	52410	150963	5
2022.10.25	09:55:00	117545	117620	117460	117525	38981	108768	5
2022.10.25	10:00:00	117520	117690	117240	117245	104628	318574	5
2022.10.25	10:05:00	117240	117570	117230	117485	89827	249916	5
2022.10.25	10:10:00	117485	117485	117055	117055	102308	300245	5
2022.10.25	10:15:00	117060	117295	116965	117270	96026	291536	5
2022.10.25	10:20:00	117275	117295	116730	116930	97830	310777	5
2022.10.25	10:25:00	116930	117045	116640	116920	80376	244476	5
2022.10.25	10:30:00	116915	116990	116815	116835	73793	226766	5
2022.10.25	10:35:00	116835	117025	116670	116690	86852	261178	5
2022.10.25	10:40:00	116695	116865	116470	116725	113271	353695	5
2022.10.25	10:45:00	116725	116985	116695	116965	72869	231956	5
2022.10.25	10:50:00	116965	116990	116755	116940	60863	188800	5
2022.10.25	10:55:00	116940	117375	116895	117350	82024	244943	5
2022.10.25	11:00:00	117350	117510	117135	117490	108271	336642	5
2022.10.25	11:05:00	117490	117590	117300	117570	74924	219717	5
2022.10.25	11:10:00	117570	117685	117500	117590	65679	205598	5
2022.10.25	11:15:00	117590	117925	117555	117920	73964	225067	5
2022.10.25	11:20:00	117920	117975	117675	117805	67991	216346	5
2022.10.25	11:25:00	117805	117865	117680	117820	47494	157826	5
2022.10.25	11:30:00	117815	117830	117535	117565	55217	178359	5
2022.10.25	11:35:00	117565	117605	117330	117360	67113	218527	5
2022.10.25	11:40:00	117365	117570	117340	117520	53326	165001	5
2022.10.25	11:45:00	117520	117600	117375	117410	45131	141225	5
2022.10.25	11:50:00	117410	117550	117380	117490	33593	102066	5
2022.10.25	11:55:00	117490	117545	117380	117480	36910	121320	5
2022.10.25	12:00:00	117480	117750	117470	117740	51770	179326	5
2022.10.25	12:05:00	117735	117970	117730	117960	44709	140358	5
2022.10.25	12:10:00	117960	117995	117730	117745	45105	153051	5
2022.10.25	12:15:00	117745	117810	117620	117720	39987	134186	5
2022.10.25	12:20:00	117725	117725	117525	117655	42191	136058	5
2022.10.25	12:25:00	117660	117770	117635	117735	37085	118359	5
2022.10.25	12:30:00	117730	117925	117645	117890	41968	132814	5
2022.10.25	12:35:00	117890	117975	117870	117955	25881	83287	5
2022.10.25	12:40:00	117955	117955	117760	117870	39019	126013	5
2022.10.25	12:45:00	117870	117875	117650	117690	32603	102476	5
2022.10.25	12:50:00	117690	117755	117600	117730	29676	91816	5
2022.10.25	12:55:00	117735	117790	117650	117720	28889	95800	5
2022.10.25	13:00:00	117720	117840	117715	117785	27953	93692	5
2022.10.25	13:05:00	117785	118080	117785	117940	42810	137787	5
2022.10.25	13:10:00	117940	117965	117860	117910	27736	86099	5
2022.10.25	13:15:00	117905	117930	117830	117860	22308	72839	5
2022.10.25	13:20:00	117855	117905	117730	117795	31070	104805	5
2022.10.25	13:25:00	117800	117800	117560	117590	39173	131341	5
2022.10.25	13:30:00	117585	117695	117535	117580	43739	148401	5
2022.10.25	13:35:00	117585	117680	117570	117660	20055	67081	5
2022.10.25	13:40:00	117660	117660	117375	117400	46698	153871	5
2022.10.25	13:45:00	117395	117440	117180	117215	50159	169935	5
2022.10.25	13:50:00	117220	117310	117190	117195	27245	91615	5
2022.10.25	13:55:00	117195	117310	117150	117260	37832	122441	5
2022.10.25	14:00:00	117255	117365	117180	117245	46299	155031	5
2022.10.25	14:05:00	117240	117260	117120	117185	35794	117161	5
2022.10.25	14:10:00	117180	117245	117060	117080	34500	114003	5
2022.10.25	14:15:00	117080	117295	117065	117265	38929	129240	5
2022.10.25	14:20:00	117260	117330	117170	117290	31294	100439	5
2022.10.25	14:25:00	117285	117380	117250	117350	29709	94963	5
2022.10.25	14:30:00	117350	117460	117235	117265	50799	174778	5
2022.10.25	14:35:00	117265	117290	117205	117220	24688	81358	5
2022.10.25	14:40:00	117220	117325	117190	117275	31664	106336	5
2022.10.25	14:45:00	117280	117370	117250	117365	22897	75424	5
2022.10.25	14:50:00	117365	117375	117210	117240	28729	101673	5
2022.10.25	14:55:00	117240	117300	117160	117180	28612	96165	5
2022.10.25	15:00:00	117175	117295	116960	116985	56877	203474	5
2022.10.25	15:05:00	116985	117085	116980	117065	26153	89416	5
2022.10.25	15:10:00	117065	117100	117030	117070	21062	86249	5
2022.10.25	15:15:00	117065	117140	116965	117130	37258	136240	5
2022.10.25	15:20:00	117135	117185	116930	116945	42869	159065	5
2022.10.25	15:25:00	116945	117165	116890	117155	40424	151803	5
2022.10.25	15:30:00	117155	117170	116990	117045	31919	113640	5
2022.10.25	15:35:00	117040	117070	116935	117030	24994	92598	5
2022.10.25	15:40:00	117035	117055	116760	116765	36708	128243	5
2022.10.25	15:45:00	116765	116890	116765	116840	27007	94307	5
2022.10.25	15:50:00	116845	116885	116815	116835	14028	49694	5
2022.10.25	15:55:00	116835	116860	116750	116780	22907	81024	5
2022.10.25	16:00:00	116780	116785	116615	116760	39355	140785	5
2022.10.25	16:05:00	116760	116880	116740	116865	32890	119350	5
2022.10.25	16:10:00	116870	116880	116765	116870	22461	77717	5
2022.10.25	16:15:00	116870	116960	116825	116910	31024	113919	5
2022.10.25	16:20:00	116910	116915	116760	116880	33424	124189	5
2022.10.25	16:25:00	116885	116940	116775	116870	34637	136643	5
2022.10.25	16:30:00	116870	116975	116765	116780	33951	130628	5
2022.10.25	16:35:00	116785	116825	116705	116780	31012	110141	5
2022.10.25	16:40:00	116785	116860	116750	116815	26114	108836	5
2022.10.25	16:45:00	116815	116820	116670	116715	28217	108128	5
2022.10.25	16:50:00	116715	116715	116525	116540	39027	146835	5
2022.10.25	16:55:00	116535	116545	116290	116345	47813	173651	5
2022.10.25	17:00:00	116345	116400	116260	116280	44879	142039	5
2022.10.25	17:05:00	116280	116390	116200	116300	36978	124809	5
2022.10.25	17:10:00	116295	116350	116180	116240	20060	69508	5
2022.10.25	17:15:00	116240	116345	116230	116315	16025	57843	5
2022.10.25	17:20:00	116320	116335	116205	116230	14534	49507	5
2022.10.25	17:25:00	116230	116320	116195	116260	15500	51575	5
2022.10.25	17:30:00	116265	116295	116070	116130	31333	103338	5
2022.10.25	17:35:00	116130	116240	116055	116230	17442	55047	5
2022.10.25	17:40:00	116225	116250	116150	116180	12785	40874	5
2022.10.25	17:45:00	116185	116225	116085	116095	13888	47048	5
2022.10.25	17:50:00	116090	116170	116040	116150	6735	36213	5
2022.10.26	09:00:00	116395	116830	116300	116565	91615	221726	5
2022.10.26	09:05:00	116565	116605	116220	116465	72661	194411	5
2022.10.26	09:10:00	116470	116530	116250	116385	59904	164775	5
2022.10.26	09:15:00	116385	116525	116355	116430	39150	101796	5
2022.10.26	09:20:00	116435	116490	116225	116405	63758	177773	5
2022.10.26	09:25:00	116405	116500	116200	116405	76781	215544	5
2022.10.26	09:30:00	116405	116470	115955	116090	107124	302265	5
2022.10.26	09:35:00	116090	116155	115645	115710	92852	260772	5
2022.10.26	09:40:00	115705	115725	115290	115335	88282	257696	5
2022.10.26	09:45:00	115335	115405	115150	115175	62744	179104	5
2022.10.26	09:50:00	115180	115295	115015	115105	70712	216598	5
2022.10.26	09:55:00	115100	115200	114975	115175	50402	157185	5
2022.10.26	10:00:00	115175	115245	114935	115050	80534	240151	5
2022.10.26	10:05:00	115055	115130	114885	115105	73709	205003	5
2022.10.26	10:10:00	115105	115150	114870	114990	77808	224339	5
2022.10.26	10:15:00	114990	115060	114890	114935	53611	146479	5
2022.10.26	10:20:00	114935	114980	114735	114755	82223	238175	5
2022.10.26	10:25:00	114755	114920	114640	114870	72316	204568	5
2022.10.26	10:30:00	114870	115145	114845	115140	88214	257959	5
2022.10.26	10:35:00	115135	115490	115125	115475	109244	338157	5
2022.10.26	10:40:00	115480	115615	115335	115365	110444	347905	5
2022.10.26	10:45:00	115365	115450	114915	115130	115134	355565	5
2022.10.26	10:50:00	115125	115320	115060	115070	68945	184790	5
2022.10.26	10:55:00	115070	115195	114885	114895	65799	167141	5
2022.10.26	11:00:00	114890	115360	114885	115060	121184	331089	5
2022.10.26	11:05:00	115060	115280	114965	115090	81046	222089	5
2022.10.26	11:10:00	115090	115310	114950	115255	67242	195663	5
2022.10.26	11:15:00	115255	115425	115150	115400	75688	211494	5
2022.10.26	11:20:00	115395	115600	115370	115490	78434	237793	5
2022.10.26	11:25:00	115495	115515	115320	115400	62259	186990	5
2022.10.26	11:30:00	115395	115435	115130	115150	69082	198675	5
2022.10.26	11:35:00	115150	115225	115000	115025	56511	165466	5
2022.10.26	11:40:00	115025	115160	114930	115100	61862	191631	5
2022.10.26	11:45:00	115105	115240	115055	115060	52207	162782	5
2022.10.26	11:50:00	115060	115095	114960	115050	45465	142482	5
